#Digilent WaveForms Logic Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2017-05-15 11:25::43.760

Time,SPI-MOSI,SPI-MISO
0.044866999999999997,h36,h00
0.044867999999999998,h36,h00
0.044868999999999999,h36,h00
0.04487,h36,h00
0.044871000000000001,h36,h00
0.044872000000000002,h36,h00
0.044873000000000003,h36,h00
0.044873999999999997,h36,h00
0.044874999999999998,h36,h00
0.044875999999999999,h36,h00
0.044877,h36,h00
0.044878000000000001,h36,h00
0.044879000000000002,h36,h00
0.044880000000000003,h36,h00
0.044880999999999997,h36,h00
0.044881999999999998,h36,h00
0.044882999999999999,h36,h00
0.044884,h04,h00
0.044885000000000001,h04,h00
0.044886000000000002,h04,h00
0.044887000000000003,h04,h00
0.044887999999999997,h04,h00
0.044888999999999998,h04,h00
0.044889999999999999,h04,h00
0.044891,h04,h00
0.044892000000000001,h04,h00
0.044893000000000002,h04,h00
0.044894000000000003,h04,h00
0.044894999999999997,h04,h00
0.044895999999999998,h04,h00
0.044896999999999999,h04,h00
0.044898,h04,h00
0.044899000000000001,h04,h00
0.044900000000000002,h04,h00
0.044901000000000003,h04,h00
0.044901999999999997,h04,h00
0.044902999999999998,h04,h00
0.044903999999999999,h04,h00
0.044905,h04,h00
0.044906000000000001,h04,h00
0.044907000000000002,h04,h00
0.044907999999999997,h04,h00
0.044908999999999998,h04,h00
0.044909999999999999,h04,h00
0.044911,h04,h00
0.044912000000000001,h04,h00
0.044913000000000002,h04,h00
0.044914000000000003,h04,h00
0.044914999999999997,h04,h00
0.044915999999999998,h04,h00
0.044916999999999999,h04,h00
0.044918,h04,h00
0.044919000000000001,h04,h00
0.044920000000000002,h04,h00
0.044921000000000003,h04,h00
0.044921999999999997,h04,h00
0.044922999999999998,h04,h00
0.044923999999999999,h04,h00
0.044925,h04,h00
0.044926000000000001,h04,h00
0.044927000000000002,h04,h00
0.044928000000000003,h04,h00
0.044928999999999997,h04,h00
0.044929999999999998,h04,h00
0.044930999999999999,h04,h00
0.044932,h04,h00
0.044933000000000001,h04,h00
0.044934000000000002,h04,h00
0.044935000000000003,h04,h00
0.044935999999999997,h04,h00
0.044936999999999998,h04,h00
0.044937999999999999,h04,h00
0.044939,h04,h00
0.044940000000000001,h04,h00
0.044941000000000002,h04,h00
0.044942000000000003,h04,h00
0.044942999999999997,h04,h00
0.044943999999999998,h04,h00
0.044944999999999999,h04,h00
0.044946,h04,h00
0.044947000000000001,h04,h00
0.044948000000000002,h04,h00
0.044949000000000003,h04,h00
0.044949999999999997,h04,h00
0.044950999999999998,h04,h00
0.044951999999999999,h04,h00
0.044953,h04,h00
0.044954000000000001,h04,h00
0.044955000000000002,h04,h00
0.044956000000000003,h04,h00
0.044956999999999997,h04,h00
0.044957999999999998,h35,h00
0.044958999999999999,h35,h00
0.04496,h35,h00
0.044961000000000001,h35,h00
0.044962000000000002,h35,h00
0.044963000000000003,h35,h00
0.044963999999999997,h35,h00
0.044964999999999998,h35,h00
0.044965999999999999,h35,h00
0.044967,h35,h00
0.044968000000000001,h35,h00
0.044969000000000002,h35,h00
0.044970000000000003,h35,h00
0.044970999999999997,h35,h00
0.044971999999999998,h35,h00
0.044972999999999999,h35,h00
0.044974,h35,h00
0.044975000000000001,h35,h00
0.044976000000000002,h35,h00
0.044977000000000003,h35,h00
0.044977999999999997,h35,h00
0.044978999999999998,h35,h00
0.044979999999999999,h35,h00
0.044981,h35,h00
0.044982000000000001,h35,h00
0.044983000000000002,h35,h00
0.044984000000000003,h35,h00
0.044984999999999997,h35,h00
0.044985999999999998,h35,h00
0.044986999999999999,h35,h00
0.044988,h35,h00
0.044989000000000001,h35,h00
0.044990000000000002,h35,h00
0.044991000000000003,h35,h00
0.044991999999999997,h35,h00
0.044992999999999998,h35,h00
0.044993999999999999,h35,h00
0.044995,h35,h00
0.044996000000000001,h35,h00
0.044997000000000002,h35,h00
0.044998000000000003,h35,h00
0.044998999999999997,h35,h00
0.044999999999999998,h35,h00
0.045000999999999999,h35,h00
0.045002,h35,h00
0.045003000000000001,h35,h00
0.045004000000000002,h35,h00
0.045005000000000003,h35,h00
0.045005999999999997,h35,h00
0.045006999999999998,h35,h00
0.045007999999999999,h35,h00
0.045009,h35,h00
0.045010000000000001,h35,h00
0.045011000000000002,h35,h00
0.045012000000000003,h35,h00
0.045012999999999997,h35,h00
0.045013999999999998,h35,h00
0.045014999999999999,h35,h00
0.045016,h35,h00
0.045017000000000001,h35,h00
0.045018000000000002,h35,h00
0.045019000000000003,h35,h00
0.045019999999999998,h35,h00
0.045020999999999999,h35,h00
0.045022,h35,h00
0.045023000000000001,h35,h00
0.045024000000000002,h35,h00
0.045025000000000003,h35,h00
0.045025999999999997,h35,h00
0.045026999999999998,h35,h00
0.045027999999999999,h35,h00
0.045029,h35,h00
0.045030000000000001,h35,h00
0.045031000000000002,h35,h00
0.045032000000000003,h35,h00
0.045032999999999997,hB6,h00
0.045033999999999998,hB6,h00
0.045034999999999999,hB6,h00
0.045036,hB6,h00
0.045037000000000001,hB6,h00
0.045038000000000002,hB6,h00
0.045039000000000003,hB6,h00
0.045039999999999997,hB6,h00
0.045040999999999998,hB6,h00
0.045041999999999999,hB6,h00
0.045043,hB6,h00
0.045044000000000001,hB6,h00
0.045045000000000002,hB6,h00
0.045046000000000003,hB6,h00
0.045046999999999997,hB6,h00
0.045047999999999998,hB6,h00
0.045048999999999999,hB6,h00
0.04505,hB6,h00
0.045051000000000001,hB6,h00
0.045052000000000002,hB6,h00
0.045053000000000003,hB6,h00
0.045053999999999997,hB6,h00
0.045054999999999998,hB6,h00
0.045055999999999999,hB6,h00
0.045057,hB6,h00
0.045058000000000001,hB6,h00
0.045059000000000002,hB6,h00
0.045060000000000003,hB6,h00
0.045060999999999997,hB6,h00
0.045061999999999998,hB6,h00
0.045062999999999999,hB6,h00
0.045064,hB6,h00
0.045065000000000001,hB6,h00
0.045066000000000002,hB6,h00
0.045067000000000003,hB6,h00
0.045067999999999997,hB6,h00
0.045068999999999998,hB6,h00
0.045069999999999999,hB6,h00
0.045071,hB6,h00
0.045072000000000001,hB6,h00
0.045073000000000002,hB6,h00
0.045074000000000003,hB6,h00
0.045074999999999997,hB6,h00
0.045075999999999998,hB6,h00
0.045076999999999999,hB6,h00
0.045078,hB6,h00
0.045079000000000001,hB6,h00
0.045080000000000002,hB6,h00
0.045081000000000003,hB6,h00
0.045081999999999997,hB6,h00
0.045082999999999998,hB6,h00
0.045083999999999999,hB6,h00
0.045085,hB6,h00
0.045086000000000001,hB6,h00
0.045087000000000002,hB6,h00
0.045088000000000003,hB6,h00
0.045088999999999997,hB6,h00
0.045089999999999998,hB6,h00
0.045090999999999999,hB6,h00
0.045092,hB6,h00
0.045093000000000001,hB6,h00
0.045094000000000002,hB6,h00
0.045095000000000003,hB6,h00
0.045095999999999997,hB6,h00
0.045096999999999998,hB6,h00
0.045097999999999999,hB6,h00
0.045099,hB6,h00
0.045100000000000001,hB6,h00
0.045101000000000002,hB6,h00
0.045102000000000003,hB6,h00
0.045102999999999997,hB6,h00
0.045103999999999998,hB6,h00
0.045104999999999999,hB6,h00
0.045106,hB6,h00
0.045107000000000001,h35,h00
0.045108000000000002,h35,h00
0.045109000000000003,h35,h00
0.045109999999999997,h35,h00
0.045110999999999998,h35,h00
0.045111999999999999,h35,h00
0.045113,h35,h00
0.045114000000000001,h35,h00
0.045115000000000002,h35,h00
0.045116000000000003,h35,h00
0.045116999999999997,h35,h00
0.045117999999999998,h35,h00
0.045118999999999999,h35,h00
0.04512,h35,h00
0.045121000000000001,h35,h00
0.045122000000000002,h35,h00
0.045123000000000003,h35,h00
0.045123999999999997,h35,h00
0.045124999999999998,h35,h00
0.045125999999999999,h35,h00
0.045127,h35,h00
0.045128000000000001,h35,h00
0.045129000000000002,h35,h00
0.045130000000000003,h35,h00
0.045130999999999998,h35,h00
0.045131999999999999,h35,h00
0.045133,h35,h00
0.045134000000000001,h35,h00
0.045135000000000002,h35,h00
0.045136000000000003,h35,h00
0.045136999999999997,h35,h00
0.045137999999999998,h35,h00
0.045138999999999999,h35,h00
0.04514,h35,h00
0.045141000000000001,h35,h00
0.045142000000000002,h35,h00
0.045143000000000003,h35,h00
0.045143999999999997,h35,h00
0.045144999999999998,h35,h00
0.045145999999999999,h35,h00
0.045147,h35,h00
0.045148000000000001,h35,h00
0.045149000000000002,h35,h00
0.045150000000000003,h35,h00
0.045150999999999997,h35,h00
0.045151999999999998,h35,h00
0.045152999999999999,h35,h00
0.045154,h35,h00
0.045155000000000001,h35,h00
0.045156000000000002,h35,h00
0.045157000000000003,h35,h00
0.045157999999999997,h35,h00
0.045158999999999998,h35,h00
0.045159999999999999,h35,h00
0.045161,h35,h00
0.045162000000000001,h35,h00
0.045163000000000002,h35,h00
0.045164000000000003,h35,h00
0.045164999999999997,h35,h00
0.045165999999999998,h35,h00
0.045166999999999999,h35,h00
0.045168,h35,h00
0.045169000000000001,h35,h00
0.045170000000000002,h35,h00
0.045171000000000003,h35,h00
0.045171999999999997,h35,h00
0.045172999999999998,h35,h00
0.045173999999999999,h35,h00
0.045175,h35,h00
0.045176000000000001,h35,h00
0.045177000000000002,h35,h00
0.045178000000000003,h35,h00
0.045178999999999997,h35,h00
0.045179999999999998,h35,h00
0.045180999999999999,h35,h00
0.045182,hC8,h00
0.045183000000000001,hC8,h00
0.045184000000000002,hC8,h00
0.045185000000000003,hC8,h00
0.045185999999999997,hC8,h00
0.045186999999999998,hC8,h00
0.045187999999999999,hC8,h00
0.045189,hC8,h00
0.045190000000000001,hC8,h00
0.045191000000000002,hC8,h00
0.045192000000000003,hC8,h00
0.045192999999999997,hC8,h00
0.045193999999999998,hC8,h00
0.045194999999999999,hC8,h00
0.045196,hC8,h00
0.045197000000000001,hC8,h00
0.045198000000000002,hC8,h00
0.045199000000000003,hC8,h00
0.045199999999999997,hC8,h00
0.045200999999999998,hC8,h00
0.045201999999999999,hC8,h00
0.045203,hC8,h00
0.045204000000000001,hC8,h00
0.045205000000000002,hC8,h00
0.045206000000000003,hC8,h00
0.045206999999999997,hC8,h00
0.045207999999999998,hC8,h00
0.045208999999999999,hC8,h00
0.04521,hC8,h00
0.045211000000000001,hC8,h00
0.045212000000000002,hC8,h00
0.045213000000000003,hC8,h00
0.045213999999999997,hC8,h00
0.045214999999999998,hC8,h00
0.045215999999999999,hC8,h00
0.045217,hC8,h00
0.045218000000000001,hC8,h00
0.045219000000000002,hC8,h00
0.045220000000000003,hC8,h00
0.045220999999999997,hC8,h00
0.045221999999999998,hC8,h00
0.045222999999999999,hC8,h00
0.045224,hC8,h00
0.045225000000000001,hC8,h00
0.045226000000000002,hC8,h00
0.045227000000000003,hC8,h00
0.045227999999999997,hC8,h00
0.045228999999999998,hC8,h00
0.045229999999999999,hC8,h00
0.045231,hC8,h00
0.045232000000000001,hC8,h00
0.045233000000000002,hC8,h00
0.045234000000000003,hC8,h00
0.045234999999999997,hC8,h00
0.045235999999999998,hC8,h00
0.045236999999999999,hC8,h00
0.045238,hC8,h00
0.045239000000000001,hC8,h00
0.045240000000000002,hC8,h00
0.045241000000000003,hC8,h00
0.045241999999999997,hC8,h00
0.045242999999999998,hC8,h00
0.045243999999999999,hC8,h00
0.045245,hC8,h00
0.045246000000000001,hC8,h00
0.045247000000000002,hC8,h00
0.045247999999999997,hC8,h00
0.045248999999999998,hC8,h00
0.045249999999999999,hC8,h00
0.045251,hC8,h00
0.045252000000000001,hC8,h00
0.045253000000000002,hC8,h00
0.045254000000000003,hC8,h00
0.045254999999999997,hC8,h00
0.045255999999999998,h35,h00
0.045256999999999999,h35,h00
0.045258,h35,h00
0.045259000000000001,h35,h00
0.045260000000000002,h35,h00
0.045261000000000003,h35,h00
0.045261999999999997,h35,h00
0.045262999999999998,h35,h00
0.045263999999999999,h35,h00
0.045265,h35,h00
0.045266000000000001,h35,h00
0.045267000000000002,h35,h00
0.045268000000000003,h35,h00
0.045268999999999997,h35,h00
0.045269999999999998,h35,h00
0.045270999999999999,h35,h00
0.045272,h35,h00
0.045273000000000001,h35,h00
0.045274000000000002,h35,h00
0.045275000000000003,h35,h00
0.045275999999999997,h35,h00
0.045276999999999998,h35,h00
0.045277999999999999,h35,h00
0.045279,h35,h00
0.045280000000000001,h35,h00
0.045281000000000002,h35,h00
0.045282000000000003,h35,h00
0.045282999999999997,h35,h00
0.045283999999999998,h35,h00
0.045284999999999999,h35,h00
0.045286,h35,h00
0.045287000000000001,h35,h00
0.045288000000000002,h35,h00
0.045289000000000003,h35,h00
0.045289999999999997,h35,h00
0.045290999999999998,h35,h00
0.045291999999999999,h35,h00
0.045293,h35,h00
0.045294000000000001,h35,h00
0.045295000000000002,h35,h00
0.045296000000000003,h35,h00
0.045296999999999997,h35,h00
0.045297999999999998,h35,h00
0.045298999999999999,h35,h00
0.0453,h35,h00
0.045301000000000001,h35,h00
0.045302000000000002,h35,h00
0.045303000000000003,h35,h00
0.045303999999999997,h35,h00
0.045304999999999998,h35,h00
0.045305999999999999,h35,h00
0.045307,h35,h00
0.045308000000000001,h35,h00
0.045309000000000002,h35,h00
0.045310000000000003,h35,h00
0.045310999999999997,h35,h00
0.045311999999999998,h35,h00
0.045312999999999999,h35,h00
0.045314,h35,h00
0.045315000000000001,h35,h00
0.045316000000000002,h35,h00
0.045317000000000003,h35,h00
0.045317999999999997,h35,h00
0.045318999999999998,h35,h00
0.045319999999999999,h35,h00
0.045321,h35,h00
0.045322000000000001,h35,h00
0.045323000000000002,h35,h00
0.045324000000000003,h35,h00
0.045324999999999997,h35,h00
0.045325999999999998,h35,h00
0.045326999999999999,h35,h00
0.045328,h35,h00
0.045329000000000001,h35,h00
0.045330000000000002,h35,h00
0.045331000000000003,hF8,h00
0.045331999999999997,hF8,h00
0.045332999999999998,hF8,h00
0.045333999999999999,hF8,h00
0.045335,hF8,h00
0.045336000000000001,hF8,h00
0.045337000000000002,hF8,h00
0.045338000000000003,hF8,h00
0.045338999999999997,hF8,h00
0.045339999999999998,hF8,h00
0.045340999999999999,hF8,h00
0.045342,hF8,h00
0.045343000000000001,hF8,h00
0.045344000000000002,hF8,h00
0.045345000000000003,hF8,h00
0.045345999999999997,hF8,h00
0.045346999999999998,hF8,h00
0.045347999999999999,hF8,h00
0.045349,hF8,h00
0.045350000000000001,hF8,h00
0.045351000000000002,hF8,h00
0.045352000000000003,hF8,h00
0.045352999999999997,hF8,h00
0.045353999999999998,hF8,h00
0.045354999999999999,hF8,h00
0.045356,hF8,h00
0.045357000000000001,hF8,h00
0.045358000000000002,hF8,h00
0.045358999999999997,hF8,h00
0.045359999999999998,hF8,h00
0.045360999999999999,hF8,h00
0.045362,hF8,h00
0.045363000000000001,hF8,h00
0.045364000000000002,hF8,h00
0.045365000000000003,hF8,h00
0.045365999999999997,hF8,h00
0.045366999999999998,hF8,h00
0.045367999999999999,hF8,h00
0.045369,hF8,h00
0.045370000000000001,hF8,h00
0.045371000000000002,hF8,h00
0.045372000000000003,hF8,h00
0.045372999999999997,hF8,h00
0.045373999999999998,hF8,h00
0.045374999999999999,hF8,h00
0.045376,hF8,h00
0.045377000000000001,hF8,h00
0.045378000000000002,hF8,h00
0.045379000000000003,hF8,h00
0.045379999999999997,hF8,h00
0.045380999999999998,hF8,h00
0.045381999999999999,hF8,h00
0.045383,hF8,h00
0.045384000000000001,hF8,h00
0.045385000000000002,hF8,h00
0.045386000000000003,hF8,h00
0.045386999999999997,hF8,h00
0.045387999999999998,hF8,h00
0.045388999999999999,hF8,h00
0.04539,hF8,h00
0.045391000000000001,hF8,h00
0.045392000000000002,hF8,h00
0.045393000000000003,hF8,h00
0.045393999999999997,hF8,h00
0.045394999999999998,hF8,h00
0.045395999999999999,hF8,h00
0.045397,hF8,h00
0.045398000000000001,hF8,h00
0.045399000000000002,hF8,h00
0.045400000000000003,hF8,h00
0.045400999999999997,hF8,h00
0.045401999999999998,hF8,h00
0.045402999999999999,hF8,h00
0.045404,hF8,h00
0.045405000000000001,h36,h00
0.045406000000000002,h36,h00
0.045407000000000003,h36,h00
0.045407999999999997,h36,h00
0.045408999999999998,h36,h00
0.045409999999999999,h36,h00
0.045411,h36,h00
0.045412000000000001,h36,h00
0.045413000000000002,h36,h00
0.045414000000000003,h36,h00
0.045414999999999997,h36,h00
0.045415999999999998,h36,h00
0.045416999999999999,h36,h00
0.045418,h36,h00
0.045419000000000001,h36,h00
0.045420000000000002,h36,h00
0.045421000000000003,h36,h00
0.045421999999999997,h36,h00
0.045422999999999998,h36,h00
0.045423999999999999,h36,h00
0.045425,h36,h00
0.045426000000000001,h36,h00
0.045427000000000002,h36,h00
0.045428000000000003,h36,h00
0.045428999999999997,h36,h00
0.045429999999999998,h36,h00
0.045430999999999999,h36,h00
0.045432,h36,h00
0.045433000000000001,h36,h00
0.045434000000000002,h36,h00
0.045435000000000003,h36,h00
0.045435999999999997,h36,h00
0.045436999999999998,h36,h00
0.045437999999999999,h36,h00
0.045439,h36,h00
0.045440000000000001,h36,h00
0.045441000000000002,h36,h00
0.045442000000000003,h36,h00
0.045442999999999997,h36,h00
0.045443999999999998,h36,h00
0.045444999999999999,h36,h00
0.045446,h36,h00
0.045447000000000001,h36,h00
0.045448000000000002,h36,h00
0.045449000000000003,h36,h00
0.045449999999999997,h36,h00
0.045450999999999998,h36,h00
0.045451999999999999,h36,h00
0.045453,h36,h00
0.045454000000000001,h36,h00
0.045455000000000002,h36,h00
0.045456000000000003,h36,h00
0.045456999999999997,h36,h00
0.045457999999999998,h36,h00
0.045458999999999999,h36,h00
0.04546,h36,h00
0.045461000000000001,h36,h00
0.045462000000000002,h36,h00
0.045463000000000003,h36,h00
0.045463999999999997,h36,h00
0.045464999999999998,h36,h00
0.045465999999999999,h36,h00
0.045467,h36,h00
0.045468000000000001,h36,h00
0.045469000000000002,h36,h00
0.045469999999999997,h36,h00
0.045470999999999998,h36,h00
0.045471999999999999,h36,h00
0.045473,h36,h00
0.045474000000000001,h36,h00
0.045475000000000002,h36,h00
0.045476000000000003,h36,h00
0.045476999999999997,h36,h00
0.045477999999999998,h36,h00
0.045478999999999999,h68,h00
0.04548,h68,h00
0.045481000000000001,h68,h00
0.045482000000000002,h68,h00
0.045483000000000003,h68,h00
0.045483999999999997,h68,h00
0.045484999999999998,h68,h00
0.045485999999999999,h68,h00
0.045487,h68,h00
0.045488000000000001,h68,h00
0.045489000000000002,h68,h00
0.045490000000000003,h68,h00
0.045490999999999997,h68,h00
0.045491999999999998,h68,h00
0.045492999999999999,h68,h00
0.045494,h68,h00
0.045495000000000001,h68,h00
0.045496000000000002,h68,h00
0.045497000000000003,h68,h00
0.045497999999999997,h68,h00
0.045498999999999998,h68,h00
0.045499999999999999,h68,h00
0.045501,h68,h00
0.045502000000000001,h68,h00
0.045503000000000002,h68,h00
0.045504000000000003,h68,h00
0.045504999999999997,h68,h00
0.045505999999999998,h68,h00
0.045506999999999999,h68,h00
0.045508,h68,h00
0.045509000000000001,h68,h00
0.045510000000000002,h68,h00
0.045511000000000003,h68,h00
0.045511999999999997,h68,h00
0.045512999999999998,h68,h00
0.045513999999999999,h68,h00
0.045515,h68,h00
0.045516000000000001,h68,h00
0.045517000000000002,h68,h00
0.045518000000000003,h68,h00
0.045518999999999997,h68,h00
0.045519999999999998,h68,h00
0.045520999999999999,h68,h00
0.045522,h68,h00
0.045523000000000001,h68,h00
0.045524000000000002,h68,h00
0.045525000000000003,h68,h00
0.045525999999999997,h68,h00
0.045526999999999998,h68,h00
0.045527999999999999,h68,h00
0.045529,h68,h00
0.045530000000000001,h68,h00
0.045531000000000002,h68,h00
0.045532000000000003,h68,h00
0.045532999999999997,h68,h00
0.045533999999999998,h68,h00
0.045534999999999999,h68,h00
0.045536,h68,h00
0.045537000000000001,h68,h00
0.045538000000000002,h68,h00
0.045539000000000003,h68,h00
0.045539999999999997,h68,h00
0.045540999999999998,h68,h00
0.045541999999999999,h68,h00
0.045543,h68,h00
0.045544000000000001,h68,h00
0.045545000000000002,h68,h00
0.045546000000000003,h68,h00
0.045546999999999997,h68,h00
0.045547999999999998,h68,h00
0.045548999999999999,h68,h00
0.04555,h68,h00
0.045551000000000001,h68,h00
0.045552000000000002,h68,h00
0.045553000000000003,h68,h00
0.045553999999999997,h36,h00
0.045554999999999998,h36,h00
0.045555999999999999,h36,h00
0.045557,h36,h00
0.045558000000000001,h36,h00
0.045559000000000002,h36,h00
0.045560000000000003,h36,h00
0.045560999999999997,h36,h00
0.045561999999999998,h36,h00
0.045562999999999999,h36,h00
0.045564,h36,h00
0.045565000000000001,h36,h00
0.045566000000000002,h36,h00
0.045567000000000003,h36,h00
0.045567999999999997,h36,h00
0.045568999999999998,h36,h00
0.045569999999999999,h36,h00
0.045571,h36,h00
0.045572000000000001,h36,h00
0.045573000000000002,h36,h00
0.045574000000000003,h36,h00
0.045574999999999997,h36,h00
0.045575999999999998,h36,h00
0.045576999999999999,h36,h00
0.045578,h36,h00
0.045579000000000001,h36,h00
0.045580000000000002,h36,h00
0.045581000000000003,h36,h00
0.045581999999999998,h36,h00
0.045582999999999999,h36,h00
0.045584,h36,h00
0.045585000000000001,h36,h00
0.045586000000000002,h36,h00
0.045587000000000003,h36,h00
0.045587999999999997,h36,h00
0.045588999999999998,h36,h00
0.045589999999999999,h36,h00
0.045591,h36,h00
0.045592000000000001,h36,h00
0.045593000000000002,h36,h00
0.045594000000000003,h36,h00
0.045594999999999997,h36,h00
0.045595999999999998,h36,h00
0.045596999999999999,h36,h00
0.045598,h36,h00
0.045599000000000001,h36,h00
0.045600000000000002,h36,h00
0.045601000000000003,h36,h00
0.045601999999999997,h36,h00
0.045602999999999998,h36,h00
0.045603999999999999,h36,h00
0.045605,h36,h00
0.045606000000000001,h36,h00
0.045607000000000002,h36,h00
0.045608000000000003,h36,h00
0.045608999999999997,h36,h00
0.045609999999999998,h36,h00
0.045610999999999999,h36,h00
0.045612,h36,h00
0.045613000000000001,h36,h00
0.045614000000000002,h36,h00
0.045615000000000003,h36,h00
0.045615999999999997,h36,h00
0.045616999999999998,h36,h00
0.045617999999999999,h36,h00
0.045619,h36,h00
0.045620000000000001,h36,h00
0.045621000000000002,h36,h00
0.045622000000000003,h36,h00
0.045622999999999997,h36,h00
0.045623999999999998,h36,h00
0.045624999999999999,h36,h00
0.045626,h36,h00
0.045627000000000001,h36,h00
0.045628000000000002,hD6,h00
0.045629000000000003,hD6,h00
0.045629999999999997,hD6,h00
0.045630999999999998,hD6,h00
0.045631999999999999,hD6,h00
0.045633,hD6,h00
0.045634000000000001,hD6,h00
0.045635000000000002,hD6,h00
0.045636000000000003,hD6,h00
0.045636999999999997,hD6,h00
0.045637999999999998,hD6,h00
0.045638999999999999,hD6,h00
0.04564,hD6,h00
0.045641000000000001,hD6,h00
0.045642000000000002,hD6,h00
0.045643000000000003,hD6,h00
0.045643999999999997,hD6,h00
0.045644999999999998,hD6,h00
0.045645999999999999,hD6,h00
0.045647,hD6,h00
0.045648000000000001,hD6,h00
0.045649000000000002,hD6,h00
0.045650000000000003,hD6,h00
0.045650999999999997,hD6,h00
0.045651999999999998,hD6,h00
0.045652999999999999,hD6,h00
0.045654,hD6,h00
0.045655000000000001,hD6,h00
0.045656000000000002,hD6,h00
0.045657000000000003,hD6,h00
0.045657999999999997,hD6,h00
0.045658999999999998,hD6,h00
0.045659999999999999,hD6,h00
0.045661,hD6,h00
0.045662000000000001,hD6,h00
0.045663000000000002,hD6,h00
0.045664000000000003,hD6,h00
0.045664999999999997,hD6,h00
0.045665999999999998,hD6,h00
0.045666999999999999,hD6,h00
0.045668,hD6,h00
0.045669000000000001,hD6,h00
0.045670000000000002,hD6,h00
0.045671000000000003,hD6,h00
0.045671999999999997,hD6,h00
0.045672999999999998,hD6,h00
0.045673999999999999,hD6,h00
0.045675,hD6,h00
0.045676000000000001,hD6,h00
0.045677000000000002,hD6,h00
0.045678000000000003,hD6,h00
0.045678999999999997,hD6,h00
0.045679999999999998,hD6,h00
0.045680999999999999,hD6,h00
0.045682,hD6,h00
0.045683000000000001,hD6,h00
0.045684000000000002,hD6,h00
0.045685000000000003,hD6,h00
0.045685999999999997,hD6,h00
0.045686999999999998,hD6,h00
0.045687999999999999,hD6,h00
0.045689,hD6,h00
0.045690000000000001,hD6,h00
0.045691000000000002,hD6,h00
0.045692000000000003,hD6,h00
0.045692999999999998,hD6,h00
0.045693999999999999,hD6,h00
0.045695,hD6,h00
0.045696000000000001,hD6,h00
0.045697000000000002,hD6,h00
0.045698000000000003,hD6,h00
0.045698999999999997,hD6,h00
0.045699999999999998,hD6,h00
0.045700999999999999,hD6,h00
0.045702,hD6,h00
0.045703000000000001,hD6,h00
0.045704000000000002,h36,h00
0.045705000000000003,h36,h00
0.045705999999999997,h36,h00
0.045706999999999998,h36,h00
0.045707999999999999,h36,h00
0.045709,h36,h00
0.045710000000000001,h36,h00
0.045711000000000002,h36,h00
0.045712000000000003,h36,h00
0.045712999999999997,h36,h00
0.045713999999999998,h36,h00
0.045714999999999999,h36,h00
0.045716,h36,h00
0.045717000000000001,h36,h00
0.045718000000000002,h36,h00
0.045719000000000003,h36,h00
0.045719999999999997,h36,h00
0.045720999999999998,h36,h00
0.045721999999999999,h36,h00
0.045723,h36,h00
0.045724000000000001,h36,h00
0.045725000000000002,h36,h00
0.045726000000000003,h36,h00
0.045726999999999997,h36,h00
0.045727999999999998,h36,h00
0.045728999999999999,h36,h00
0.04573,h36,h00
0.045731000000000001,h36,h00
0.045732000000000002,h36,h00
0.045733000000000003,h36,h00
0.045733999999999997,h36,h00
0.045734999999999998,h36,h00
0.045735999999999999,h36,h00
0.045737,h36,h00
0.045738000000000001,h36,h00
0.045739000000000002,h36,h00
0.045740000000000003,h36,h00
0.045740999999999997,h36,h00
0.045741999999999998,h36,h00
0.045742999999999999,h36,h00
0.045744,h36,h00
0.045745000000000001,h36,h00
0.045746000000000002,h36,h00
0.045747000000000003,h36,h00
0.045747999999999997,h36,h00
0.045748999999999998,h36,h00
0.045749999999999999,h36,h00
0.045751,h36,h00
0.045752000000000001,h36,h00
0.045753000000000002,h36,h00
0.045754000000000003,h36,h00
0.045754999999999997,h36,h00
0.045755999999999998,h36,h00
0.045756999999999999,h36,h00
0.045758,h36,h00
0.045759000000000001,h36,h00
0.045760000000000002,h36,h00
0.045761000000000003,h36,h00
0.045761999999999997,h36,h00
0.045762999999999998,h36,h00
0.045763999999999999,h36,h00
0.045765,h36,h00
0.045766000000000001,h36,h00
0.045767000000000002,h36,h00
0.045768000000000003,h36,h00
0.045768999999999997,h36,h00
0.045769999999999998,h36,h00
0.045770999999999999,h36,h00
0.045772,h36,h00
0.045773000000000001,h36,h00
0.045774000000000002,h36,h00
0.045775000000000003,h36,h00
0.045775999999999997,h36,h00
0.045776999999999998,h36,h00
0.045777999999999999,h63,h00
0.045779,h63,h00
0.045780000000000001,h63,h00
0.045781000000000002,h63,h00
0.045782000000000003,h63,h00
0.045782999999999997,h63,h00
0.045783999999999998,h63,h00
0.045784999999999999,h63,h00
0.045786,h63,h00
0.045787000000000001,h63,h00
0.045788000000000002,h63,h00
0.045789000000000003,h63,h00
0.045789999999999997,h63,h00
0.045790999999999998,h63,h00
0.045791999999999999,h63,h00
0.045793,h63,h00
0.045794000000000001,h63,h00
0.045795000000000002,h63,h00
0.045796000000000003,h63,h00
0.045796999999999997,h63,h00
0.045797999999999998,h63,h00
0.045798999999999999,h63,h00
0.0458,h63,h00
0.045801000000000001,h63,h00
0.045802000000000002,h63,h00
0.045803000000000003,h63,h00
0.045803999999999997,h63,h00
0.045804999999999998,h63,h00
0.045805999999999999,h63,h00
0.045807,h63,h00
0.045808000000000001,h63,h00
0.045809000000000002,h63,h00
0.045809999999999997,h63,h00
